date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:21:56	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:55%20GMT	https://thomasclapasson.wixsite.com/version/	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/version/index.html	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:56	19734/19734	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2019:36:19%20GMT	https://static.wixstatic.com/media/e1f0ce_7915c7b8812645f4806632f1a3a18056~mv2.jpg/v1/fill/w_480,h_270,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/e1f0ce_7915c7b8812645f4806632f1a3a18056~mv2.jpg	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/static.wixstatic.com/media/e1f0ce_7915c7b8812645f4806632f1a3a18056_mv2.jpg/v1/fill/w_480,h_270,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/e1f0ce_7915c7b8812645f4806632f1a3a18056_mv2.jpg	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:58	329167/329167	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2016:21:56%20GMT	https://thomasclapasson.wixsite.com/acceuil/experiences	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/experiences.html	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:58	321443/321443	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2016:21:56%20GMT	https://thomasclapasson.wixsite.com/acceuil/formations	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/formations.html	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:58	2214/2214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2019:30:49%20GMT	https://static.wixstatic.com/media/e1f0ce_282884d32a2c4c88a6fd82a580299209~mv2.jpg/v1/crop/x_0,y_73,w_600,h_600/fill/w_82,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/download_edited.jpg	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/static.wixstatic.com/media/e1f0ce_282884d32a2c4c88a6fd82a580299209_mv2.jpg/v1/crop/x_0,y_73,w_600,h_600/fill/w_82,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/download_edited.jpg	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:58	940/940	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2019:30:49%20GMT	https://static.wixstatic.com/media/6ea5b4a88f0b4f91945b40499aa0af00.png/v1/fill/w_25,h_25,al_c,usm_0.66_1.00_0.01,blur_3,enc_auto/6ea5b4a88f0b4f91945b40499aa0af00.png	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/static.wixstatic.com/media/6ea5b4a88f0b4f91945b40499aa0af00.png/v1/fill/w_25,h_25,al_c,usm_0.66_1.00_0.01,blur_3,enc_auto/6ea5b4a88f0b4f91945b40499aa0af00.png	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:58%20GMT	https://thomasclapasson.wixsite.com/dba31346.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/dba31346.min.css	(from https://thomasclapasson.wixsite.com/acceuil)
11:21:59	301362/301362	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2016:21:57%20GMT	https://thomasclapasson.wixsite.com/acceuil/contact	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/contact.html	(from https://thomasclapasson.wixsite.com/acceuil)
11:22:00	316744/316744	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2016:21:57%20GMT	https://thomasclapasson.wixsite.com/acceuil/comp%c3%a9tences	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/comp%c3%a9tences.html	(from https://thomasclapasson.wixsite.com/acceuil)
11:22:00	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:21:59%20GMT	https://thomasclapasson.wixsite.com/acceuil/1a3ca2ee.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/1a3ca2ee.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:00	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:00%20GMT	https://thomasclapasson.wixsite.com/acceuil/16e44c05.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/16e44c05.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:00	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:00%20GMT	https://thomasclapasson.wixsite.com/acceuil/6ac53ab7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/6ac53ab7.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:01	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:00%20GMT	https://thomasclapasson.wixsite.com/acceuil/02595569.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/02595569.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:01	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:00%20GMT	https://thomasclapasson.wixsite.com/acceuil/e5861f41.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/e5861f41.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:01	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:00%20GMT	https://thomasclapasson.wixsite.com/acceuil/c53e42d7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/c53e42d7.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:01	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:01%20GMT	https://thomasclapasson.wixsite.com/acceuil/da6c52cb.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/da6c52cb.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:01%20GMT	https://thomasclapasson.wixsite.com/acceuil/3d2759f7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/3d2759f7.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:01%20GMT	https://thomasclapasson.wixsite.com/acceuil/960c3a88.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/960c3a88.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:02%20GMT	https://thomasclapasson.wixsite.com/acceuil/390543ac.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/390543ac.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:02%20GMT	https://thomasclapasson.wixsite.com/acceuil/2f9aeb85.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/2f9aeb85.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:02%20GMT	https://thomasclapasson.wixsite.com/acceuil/ad7057f7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/ad7057f7.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:02%20GMT	https://thomasclapasson.wixsite.com/acceuil/7d94280d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/7d94280d.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:02%20GMT	https://thomasclapasson.wixsite.com/acceuil/f36661fb.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/f36661fb.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:03%20GMT	https://thomasclapasson.wixsite.com/acceuil/aa613bd1.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/aa613bd1.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:03%20GMT	https://thomasclapasson.wixsite.com/acceuil/395efea1.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/395efea1.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:03%20GMT	https://thomasclapasson.wixsite.com/acceuil/6daaad8b.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/6daaad8b.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:03%20GMT	https://thomasclapasson.wixsite.com/acceuil/bf91693c.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/bf91693c.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:04%20GMT	https://thomasclapasson.wixsite.com/acceuil/b4ae8803.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/b4ae8803.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:04%20GMT	https://thomasclapasson.wixsite.com/acceuil/62ccedec.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/62ccedec.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:04%20GMT	https://thomasclapasson.wixsite.com/acceuil/ae08c227.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/ae08c227.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:04%20GMT	https://thomasclapasson.wixsite.com/acceuil/11f27093.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/11f27093.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:04%20GMT	https://thomasclapasson.wixsite.com/acceuil/9b155e90.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/9b155e90.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:05%20GMT	https://thomasclapasson.wixsite.com/acceuil/4ec2545d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/4ec2545d.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:05%20GMT	https://thomasclapasson.wixsite.com/acceuil/1bbe301d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/1bbe301d.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:05%20GMT	https://thomasclapasson.wixsite.com/acceuil/e78a13b3.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/e78a13b3.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:05%20GMT	https://thomasclapasson.wixsite.com/acceuil/b604fd33.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/b604fd33.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:06%20GMT	https://thomasclapasson.wixsite.com/acceuil/48c6d58d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/48c6d58d.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:06%20GMT	https://thomasclapasson.wixsite.com/acceuil/439c90c8.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/439c90c8.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:06%20GMT	https://thomasclapasson.wixsite.com/acceuil/cd69f57c.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/cd69f57c.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:06%20GMT	https://thomasclapasson.wixsite.com/acceuil/bc223d50.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/bc223d50.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:06%20GMT	https://thomasclapasson.wixsite.com/acceuil/bc2466c0.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/bc2466c0.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:07%20GMT	https://thomasclapasson.wixsite.com/acceuil/5d7b6bbf.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/5d7b6bbf.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:07%20GMT	https://thomasclapasson.wixsite.com/acceuil/3fdab364.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/3fdab364.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:07%20GMT	https://thomasclapasson.wixsite.com/acceuil/20d93486.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/20d93486.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:07%20GMT	https://thomasclapasson.wixsite.com/acceuil/9692b4a8.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/9692b4a8.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:07%20GMT	https://thomasclapasson.wixsite.com/acceuil/914012ea.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/914012ea.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:08%20GMT	https://thomasclapasson.wixsite.com/acceuil/ffa0eb8f.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/ffa0eb8f.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:08%20GMT	https://thomasclapasson.wixsite.com/acceuil/fe8be6d6.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/fe8be6d6.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:08%20GMT	https://thomasclapasson.wixsite.com/acceuil/a28cca36.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/a28cca36.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:08%20GMT	https://thomasclapasson.wixsite.com/acceuil/02b07b80.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/02b07b80.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:09%20GMT	https://thomasclapasson.wixsite.com/acceuil/265e9a4a.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/265e9a4a.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:09%20GMT	https://thomasclapasson.wixsite.com/acceuil/ff342417.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/ff342417.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:09%20GMT	https://thomasclapasson.wixsite.com/acceuil/2a1582d7.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/2a1582d7.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:09%20GMT	https://thomasclapasson.wixsite.com/acceuil/eb321d93.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/eb321d93.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:10%20GMT	https://thomasclapasson.wixsite.com/acceuil/06cfef68.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/06cfef68.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:10%20GMT	https://thomasclapasson.wixsite.com/acceuil/49a18e23.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/49a18e23.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:10%20GMT	https://thomasclapasson.wixsite.com/acceuil/2467b183.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/2467b183.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:10%20GMT	https://thomasclapasson.wixsite.com/acceuil/f9fd7cbe.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/f9fd7cbe.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:11%20GMT	https://thomasclapasson.wixsite.com/acceuil/e142d0f4.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/e142d0f4.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:11%20GMT	https://thomasclapasson.wixsite.com/acceuil/96a73741.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/96a73741.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:11%20GMT	https://thomasclapasson.wixsite.com/acceuil/4c758e80.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/4c758e80.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:12%20GMT	https://thomasclapasson.wixsite.com/acceuil/44b62fdc.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/44b62fdc.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:12%20GMT	https://thomasclapasson.wixsite.com/acceuil/7f8c7c3e.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/7f8c7c3e.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:12%20GMT	https://thomasclapasson.wixsite.com/acceuil/fbbc0ea4.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/fbbc0ea4.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:12%20GMT	https://thomasclapasson.wixsite.com/acceuil/5d29307d.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/5d29307d.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:12%20GMT	https://thomasclapasson.wixsite.com/acceuil/85af43ab.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/85af43ab.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:13%20GMT	https://thomasclapasson.wixsite.com/acceuil/7010eb60.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/7010eb60.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:13%20GMT	https://thomasclapasson.wixsite.com/acceuil/2ea14c65.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/2ea14c65.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
11:22:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jan%202022%2016:22:13%20GMT	https://thomasclapasson.wixsite.com/acceuil/3bc2d49b.min.css	C:/Users/i7%209GEN/Desktop/CVWeb/SiteHTT/Extract/thomasclapasson.wixsite.com/acceuil/3bc2d49b.min.css	(from https://thomasclapasson.wixsite.com/acceuil/experiences)
